Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,687466.52353125
Brazil,BRA,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,866006.879695312
Brazil,BRA,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,849106.00771875
Brazil,BRA,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,805651.292867187
Brazil,BRA,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,885050.424554687
Brazil,BRA,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,831776.012414062
Brazil,BRA,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,787376.837578125
Brazil,BRA,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,653738.691683594
Brazil,BRA,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,841514.599261719
Brazil,BRA,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,728692.073605469
Brazil,BRA,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,645415.79465625
Brazil,BRA,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,603518.124683594
Brazil,BRA,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,720044.187273437
Brazil,BRA,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,594544.586691406
Brazil,BRA,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,842173.476566406
Brazil,BRA,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,99.3369745318398
Brazil,BRA,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,99.3369745318398
Brazil,BRA,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,99.3369745318398
Brazil,BRA,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-76.2467921721542
Brazil,BRA,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-44.001515098425
Brazil,BRA,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,87.7354271712349
Brazil,BRA,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-28.295632241108
Brazil,BRA,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,41.625587566787
Brazil,BRA,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,1.46491608002608
Brazil,BRA,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-27.5003170833507
Brazil,BRA,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-26.7698696123495
Brazil,BRA,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-58.5600850459936
Brazil,BRA,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-59.8940983536643
Brazil,BRA,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-20.2027572028915
Brazil,BRA,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,51.1941750389045
Brazil,BRA,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.8163202806098
Brazil,BRA,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-11.6317648364725
Brazil,BRA,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-14.4078568471
Brazil,BRA,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-22.049568343192
Brazil,BRA,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,9.66156844113237
Brazil,BRA,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.176383033192917
Brazil,BRA,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.41643472169748
Brazil,BRA,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2989417.95671697
Brazil,BRA,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2953040.51916222
Brazil,BRA,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2902242.61816138
Brazil,BRA,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1211969.40849959
Brazil,BRA,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1532859.83
Brazil,BRA,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2703498.56
Brazil,BRA,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1621079.23
Brazil,BRA,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2386439.68
Brazil,BRA,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1967427.39
Brazil,BRA,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1624554.7
Brazil,BRA,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1591827.05
Brazil,BRA,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1277451.88
Brazil,BRA,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1222630.43
Brazil,BRA,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1595863.26
Brazil,BRA,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2263725.63
Brazil,BRA,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1647413.793
Brazil,BRA,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1613760.437
Brazil,BRA,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1574445.629
Brazil,BRA,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1455453.224
Brazil,BRA,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1772640.53
Brazil,BRA,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1649183.804
Brazil,BRA,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1569962.22
Brazil,BRA,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1606209.334
Brazil,BRA,1989,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1476408.951
Brazil,BRA,1988,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1454114.831
Brazil,BRA,1987,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1612857.168
Brazil,BRA,1986,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1405162.361
Brazil,BRA,1985,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1322535.347
Brazil,BRA,1984,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1260054.274
Brazil,BRA,1983,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1458951.572
Brazil,BRA,1982,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1445809.236
Brazil,BRA,1981,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1392080.679
Brazil,BRA,1980,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1499555.516
Brazil,BRA,1979,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1415028.578
Brazil,BRA,1978,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1343364.23
Brazil,BRA,1977,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1173040.901
Brazil,BRA,1976,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1384864.346
Brazil,BRA,1975,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1214606.743
Brazil,BRA,1974,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1098489.802
Brazil,BRA,1973,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1022867.644
Brazil,BRA,1972,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1138194.337
Brazil,BRA,1971,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,968552.518
Brazil,BRA,1970,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1260982.146
Brazil,BRA,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,86.1163357376536
Brazil,BRA,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,83.8515352048265
Brazil,BRA,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,80.688939898875
Brazil,BRA,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-24.5447412834179
Brazil,BRA,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-4.56662170038168
Brazil,BRA,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,68.3154556988772
Brazil,BRA,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,0.92577571834731
Brazil,BRA,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,48.5758817038477
Brazil,BRA,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,22.4888530002777
Brazil,BRA,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,1.142152869596
Brazil,BRA,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-0.895417782449515
Brazil,BRA,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-20.4679083255782
Brazil,BRA,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-23.8810032964234
Brazil,BRA,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-0.644129864084086
Brazil,BRA,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,40.9359030657955
Brazil,BRA,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,2.56532309505306
Brazil,BRA,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,0.470119481947906
Brazil,BRA,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-1.97755699258065
Brazil,BRA,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-9.38583202131984
Brazil,BRA,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,10.3617375691331
Brazil,BRA,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,2.67552112232963
Brazil,BRA,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-2.2566867987084
Brazil,BRA,2010,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,3336
Brazil,BRA,2008,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,2707.5
Brazil,BRA,2005,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,1793.4
Brazil,BRA,2000,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,147.4
Brazil,BRA,1990,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,1930.7
Brazil,BRA,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,477076.7946
Brazil,BRA,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,469456.4973
Brazil,BRA,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,443289
Brazil,BRA,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,421609
Brazil,BRA,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,421460
Brazil,BRA,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,412677
Brazil,BRA,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,407314
Brazil,BRA,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,492336
Brazil,BRA,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,459552
Brazil,BRA,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,419110
Brazil,BRA,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,388268
Brazil,BRA,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,367626
Brazil,BRA,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,343027
Brazil,BRA,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,361634
Brazil,BRA,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,376882
Brazil,BRA,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,354875
Brazil,BRA,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,350573
Brazil,BRA,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,355036
Brazil,BRA,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,334732
Brazil,BRA,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,356615
Brazil,BRA,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,340142
Brazil,BRA,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,324383
Brazil,BRA,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,319678
Brazil,BRA,1989,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,309656
Brazil,BRA,1988,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,303131
Brazil,BRA,1987,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,313604
Brazil,BRA,1986,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,289242
Brazil,BRA,1985,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,276932
Brazil,BRA,1984,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,268282
Brazil,BRA,1983,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,280215
Brazil,BRA,1982,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,276022
Brazil,BRA,1981,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,268220
Brazil,BRA,1980,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,275469
Brazil,BRA,1979,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,254110
Brazil,BRA,1978,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,244721
Brazil,BRA,1977,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,230474
Brazil,BRA,1976,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,248660
Brazil,BRA,1975,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,222650
Brazil,BRA,1974,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,206837
Brazil,BRA,1973,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,193144
Brazil,BRA,1972,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,202311
Brazil,BRA,1971,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,181227
Brazil,BRA,1970,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,207737
Brazil,BRA,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,49.2366677093826
Brazil,BRA,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,46.8529261632017
Brazil,BRA,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,38.6673465174332
Brazil,BRA,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,31.8855223068212
Brazil,BRA,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,31.8389129061118
Brazil,BRA,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,29.0914607824123
Brazil,BRA,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,27.4138351716415
Brazil,BRA,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,54.0099725348632
Brazil,BRA,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,43.7546531197017
Brazil,BRA,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,31.1037981969357
Brazil,BRA,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,21.4559650648465
Brazil,BRA,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,14.9988425853515
Brazil,BRA,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,7.30391206151189
Brazil,BRA,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,13.1244564843374
Brazil,BRA,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,17.8942560951958
Brazil,BRA,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,11.0101414548389
Brazil,BRA,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,9.66441231489186
Brazil,BRA,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,11.0605046327867
Brazil,BRA,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.70911354550516
Brazil,BRA,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,11.5544391543991
Brazil,BRA,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,6.40144145045953
Brazil,BRA,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,1.47179349220152
Brazil,BRA,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,214529.12206
Brazil,BRA,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,211102.47103
Brazil,BRA,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,207675.82
Brazil,BRA,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,190325.74
Brazil,BRA,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,190957.83
Brazil,BRA,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,189712.56
Brazil,BRA,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,187250.23
Brazil,BRA,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,238336.68
Brazil,BRA,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,220865.39
Brazil,BRA,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,203102.7
Brazil,BRA,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,187722.05
Brazil,BRA,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,182449.88
Brazil,BRA,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,168873.43
Brazil,BRA,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,181519.26
Brazil,BRA,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,193121.63
Brazil,BRA,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,172736.34
Brazil,BRA,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,168422.38
Brazil,BRA,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,172172.14
Brazil,BRA,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,162060.25
Brazil,BRA,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,177820.03
Brazil,BRA,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,166136.44
Brazil,BRA,1991,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,156866.2
Brazil,BRA,1990,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,156824.97
Brazil,BRA,1989,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,150324.89
Brazil,BRA,1988,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,145739.37
Brazil,BRA,1987,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,156594.64
Brazil,BRA,1986,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,140371.1
Brazil,BRA,1985,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,134823.03
Brazil,BRA,1984,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,129794.52
Brazil,BRA,1983,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,140032.58
Brazil,BRA,1982,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,138788.24
Brazil,BRA,1981,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,135387.85
Brazil,BRA,1980,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,142679.36
Brazil,BRA,1979,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,131963.59
Brazil,BRA,1978,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,126111.41
Brazil,BRA,1977,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,117036.16
Brazil,BRA,1976,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,128801.59
Brazil,BRA,1975,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,114144.79
Brazil,BRA,1974,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,104797.98
Brazil,BRA,1973,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,94995.47
Brazil,BRA,1972,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,103052.68
Brazil,BRA,1971,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,89532.34
Brazil,BRA,1970,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,107500.25
Brazil,BRA,2012,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,36.7952578342594
Brazil,BRA,2011,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,34.6102416152224
Brazil,BRA,2010,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,32.4252253961853
Brazil,BRA,2009,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.3618851640781
Brazil,BRA,2008,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.7649396011362
Brazil,BRA,2007,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.9708887557893
Brazil,BRA,2006,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,19.4007752719481
Brazil,BRA,2005,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,51.9762318462423
Brazil,BRA,2004,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,40.8356016264502
Brazil,BRA,2003,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,29.5091591600496
Brazil,BRA,2002,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,19.7016329733715
Brazil,BRA,2001,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,16.3398150179783
Brazil,BRA,2000,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.68274337945034
Brazil,BRA,1999,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,15.746401864448
Brazil,BRA,1998,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,23.1446943685052
Brazil,BRA,1997,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,10.1459416826287
Brazil,BRA,1996,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.39512974241283
Brazil,BRA,1995,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,9.78617754557838
Brazil,BRA,1994,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,3.33829491566298
Brazil,BRA,1993,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,13.3875746955348
Brazil,BRA,1992,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,5.93749196955051
Brazil,BRA,1991,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0.0262904561690647
Brazil,BRA,2010,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,5753
Brazil,BRA,2008,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,6221.8
