,id,subgroup,sampleSize,population,weight,grade,multiversions,url,created_at,startDate,endDate,pollster,tracking,approve_pct,disapprove_pct,approve_adjusted,disapprove_adjusted
120,77770,All polls,1500,a,0.47595564,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-03-27,2017-03-24,2017-03-26,Gallup,T,36.0,57.0,36.758978,55.571502
121,91870,All polls,1062,a,2.0011341,A+,False,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf,2018-11-27,2017-03-22,2017-03-27,Marist College,,37.0,51.0,37.945031,51.931411
122,77796,All polls,1110,a,1.4957159,,False,http://www.apnorc.org/PDFs/HealthCareAP/AP%20Custom%20Poll%20Topline%20MARCH_healthcare.pdf,2017-03-30,2017-03-23,2017-03-27,AP-NORC,,42.0,58.0,43.892768,53.46934
123,77771,All polls,1500,lv,0.41389485000000004,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-03-28,2017-03-23,2017-03-27,Rasmussen Reports/Pulse Opinion Research,T,45.0,55.0,39.589808,56.35076
124,77790,All polls,1991,rv,0.51640752,B/C,False,https://www.politico.com/f/?id=0000015b-17b2-d8ae-addf-97b790780000,2017-03-29,2017-03-24,2017-03-25,Morning Consult,,45.0,50.0,44.132344,50.905957
125,77788,All polls,1088,a,1.8125900000000001,A,False,https://www.scribd.com/document/343392363/Cbs-Poll-7am-Toplines,2017-03-29,2017-03-25,2017-03-28,CBS News,,40.0,52.0,41.320516,51.409907
126,77789,All polls,1500,a,0.79815175,B,False,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6xp8fd6vvl/econToplines.pdf,2017-03-29,2017-03-26,2017-03-28,YouGov,,41.0,47.0,41.852674,49.092018
127,77795,All polls,11890,a,0.23699684000000001,D-,False,https://drive.google.com/file/d/0B83Vpfes67zfUUw4dVVaMTc2bm8/view,2017-03-30,2017-03-24,2017-03-30,SurveyMonkey,,44.0,56.0,41.483824,55.139324
128,77817,All polls,904,a,1.6209638,A/B,False,http://www.investors.com/politics/trump-approval-plunges-amid-russia-inquiry-obamacare-repeal-failure-ibdtipp-poll/,2017-04-03,2017-03-24,2017-03-30,IBD/TIPP,,34.0,56.0,35.5486,55.42074
129,77807,All polls,1731,a,0.5248317100000001,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-03-31,2017-03-26,2017-03-30,Ipsos,T,45.5,46.5,46.525229,45.163094
130,77794,All polls,677,rv,0.96026062,B,False,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_33017.pdf,2017-03-30,2017-03-27,2017-03-28,Public Policy Polling,,40.0,53.0,39.515684,53.200651
131,77798,All polls,1062,a,0.36517478000000003,,False,https://icitizen.com/insights/trump-job-approval-march-27-29-2017/,2017-03-30,2017-03-27,2017-03-29,icitizen,,33.0,66.0,34.798275,60.075233
132,77834,All polls,1351,a,1.1343794,C+,False,https://www.zogbyanalytics.com/news/771-american-workers-still-support-repeal-of-obamacare-oprah-trumps-the-donald,2017-04-04,2017-03-27,2017-03-29,Zogby Analytics,,40.0,53.0,37.043652,54.661229
133,77797,All polls,1500,a,0.47674758,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-03-30,2017-03-27,2017-03-29,Gallup,T,38.0,57.0,38.758978,55.571502
134,77799,All polls,1500,lv,0.36513175000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-03-31,2017-03-28,2017-03-30,Rasmussen Reports/Pulse Opinion Research,T,43.0,57.0,37.589808,58.35076
135,77836,All polls,1203,a,1.7695872,,False,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-April-2017,2017-04-05,2017-03-28,2017-04-03,Kaiser Family Foundation,,41.0,55.0,41.776324,53.337846
136,77837,All polls,1995,rv,0.52685503,B/C,False,https://morningconsult.com/2017/04/05/things-might-worth-government-shutdown-voters-say/,2017-04-05,2017-03-30,2017-04-01,Morning Consult,,47.0,49.0,46.132344,49.905957
137,77813,All polls,1500,a,0.47763853,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-02,2017-03-30,2017-04-01,Gallup,T,38.0,57.0,38.758978,55.571502
138,77821,All polls,1171,rv,1.4220631,B+,False,https://poll.qu.edu/national/release-detail?ReleaseID=2448,2017-04-04,2017-03-30,2017-04-03,Quinnipiac University,,35.0,57.0,36.608102,55.795748
139,77851,All polls,2150,a,0.63810038,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-04-07,2017-03-31,2017-04-04,Ipsos,T,45.5,50.7,46.525229,49.363094
140,77838,All polls,1500,a,0.81494235,B,False,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2f8nhwlimu/econToplines.pdf,2017-04-05,2017-04-02,2017-04-04,YouGov,,40.0,48.0,40.852674,50.092018
141,77840,All polls,1500,a,0.478593779999999,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-05,2017-04-02,2017-04-04,Gallup,T,42.0,52.0,42.758978,50.571502
142,77857,All polls,14518,a,0.25220549999999997,D-,False,https://drive.google.com/file/d/0BztOs71zt1WpNVdsam5TckJvVjA/view,2017-04-07,2017-03-31,2017-04-06,SurveyMonkey,,42.0,56.0,39.483824,55.139324
143,77835,All polls,1500,lv,0.41319279999999997,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-04-05,2017-04-02,2017-04-04,Rasmussen Reports/Pulse Opinion Research,T,46.0,54.0,40.589808,55.35076
144,77843,All polls,1584,a,0.51549404,,False,https://icitizen.com/insights/trump-job-approval-april-3-5-2017/,2017-04-06,2017-04-03,2017-04-05,icitizen,,35.0,65.0,36.798275,59.075233
145,77888,All polls,804,a,1.302708,A-,False,http://www.cnbc.com/2017/04/11/cnbc-survey-trump-agenda-is-popular-until-he-acts-on-it.html,2017-04-14,2017-04-03,2017-04-06,CNBC/Hart Research/Public Opinion Strategies,,39.0,48.0,38.221925,48.911176
146,77859,All polls,1500,a,0.48137384000000005,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-08,2017-04-05,2017-04-07,Gallup,T,40.0,54.0,40.758978,52.571502
147,77871,All polls,1683,a,0.53215544,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-04-11,2017-04-05,2017-04-09,Ipsos,T,46.5,47.8,47.525229,46.463094
148,77861,All polls,1500,lv,0.31709559,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-04-10,2017-04-05,2017-04-09,Rasmussen Reports/Pulse Opinion Research,T,44.0,56.0,38.589808,57.35076
149,77904,All polls,1501,a,0.55645798,B/C,False,http://www.people-press.org/2017/04/17/presidential-approval-detailed-tables-april-2017/,2017-04-17,2017-04-05,2017-04-11,Pew Research Center,,39.0,54.0,40.791383,50.726912
150,77862,All polls,1006,a,1.6203116,A,False,https://www.scribd.com/document/344681526/Syria-Poll-Am?secret_password=kWib4kB7BH6SivPe8H3C,2017-04-10,2017-04-07,2017-04-09,CBS News,,43.0,49.0,44.320516,48.409907
151,77879,All polls,1988,rv,0.5285392999999999,B/C,False,https://morningconsult.com/2017/04/12/americans-trust-trump-end-syrian-conflict/,2017-04-12,2017-04-06,2017-04-09,Morning Consult,,48.0,47.0,47.132344,47.905957
152,77865,All polls,1500,a,0.48668061,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-11,2017-04-08,2017-04-10,Gallup,T,40.0,54.0,40.758978,52.571502
153,77889,All polls,20020,a,0.30780719,D-,False,https://drive.google.com/file/d/0BxxpEMTW3kArbGp4UkFxYTlHekk/view,2017-04-14,2017-04-07,2017-04-13,SurveyMonkey,,44.0,53.0,41.483824,52.139324
154,77883,All polls,1500,lv,0.46169539000000004,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-04-13,2017-04-10,2017-04-12,Rasmussen Reports/Pulse Opinion Research,T,48.0,52.0,42.589808,53.35076
155,77880,All polls,1500,a,0.79815175,B,False,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mmzsh8ncey/econToplines.pdf,2017-04-12,2017-04-10,2017-04-11,YouGov,,40.0,50.0,40.852674,52.092018
156,77885,All polls,1077,a,0.38412495,,False,https://icitizen.com/insights/trump-job-approval-april-10-12-2017/,2017-04-13,2017-04-10,2017-04-12,icitizen,,35.0,64.0,36.798275,58.075233
157,91872,All polls,3894,a,1.3428639,B/C,False,http://www.pewsocialtrends.org/2017/06/22/americas-complex-relationship-with-guns/,2018-11-27,2017-04-04,2017-04-18,Pew Research Center,,39.0,61.0,40.791383,57.726912
158,91869,All polls,1069,a,2.0126868,A+,False,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf,2018-11-27,2017-04-11,2017-04-12,Marist College,,39.0,48.0,39.945031,48.931411
159,77916,All polls,1915,a,0.53729351,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-04-19,2017-04-10,2017-04-14,Ipsos,T,45.9,49.6,46.925229,48.263094
160,77891,All polls,1500,a,0.49154848,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-14,2017-04-11,2017-04-13,Gallup,T,40.0,55.0,40.758978,53.571502
161,77925,All polls,1992,rv,0.5197402,B/C,False,https://morningconsult.com/2017/04/20/grading-trumps-first-100-days-office/,2017-04-20,2017-04-13,2017-04-15,Morning Consult,,48.0,45.0,47.132344,45.905957
162,77906,All polls,1500,lv,0.41389485000000004,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-04-18,2017-04-13,2017-04-17,Rasmussen Reports/Pulse Opinion Research,T,50.0,50.0,44.589808,51.35076
163,77927,All polls,1062,rv,1.3940392,B+,False,https://poll.qu.edu/national/release-detail?ReleaseID=2452,2017-04-20,2017-04-12,2017-04-18,Quinnipiac University,,40.0,56.0,41.608102,54.795748
164,77922,All polls,2027,rv,1.2168961999999999,C,False,http://thehill.com/homenews/administration/329259-trumps-approval-falls-as-gender-gap-widens,2017-04-19,2017-04-14,2017-04-17,Harris Poll,,48.0,52.0,43.702992,51.295294
165,77907,All polls,1500,a,0.4549601,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-18,2017-04-14,2017-04-17,Gallup,T,41.0,52.0,41.758978,50.571502
166,77934,All polls,15855,a,0.25259818,D-,False,https://drive.google.com/file/d/0BxxpEMTW3kArRWdXM01kaUpFYzg/view,2017-04-21,2017-04-14,2017-04-20,SurveyMonkey,,45.0,54.0,42.483824,53.139324
167,77921,All polls,1500,a,0.78536089,B,False,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/csm5blp5g2/econToplines.pdf,2017-04-19,2017-04-15,2017-04-18,YouGov,,41.0,49.0,41.852674,51.092018
168,77947,All polls,1813,a,0.5462628900000001,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-04-25,2017-04-15,2017-04-19,Ipsos,T,42.0,53.1,43.025229,51.763094
169,77929,All polls,648,rv,0.97835317,B,False,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_42017.pdf,2017-04-20,2017-04-17,2017-04-18,Public Policy Polling,,43.0,50.0,42.515684,50.200651
170,77926,All polls,1073,a,0.43631888,,True,https://icitizen.com/insights/trump-job-approval-april-17-18-2017/,2017-04-20,2017-04-17,2017-04-18,icitizen,,34.0,65.0,35.798275,59.075233
171,77931,All polls,1500,lv,0.36513175000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-04-21,2017-04-18,2017-04-20,Rasmussen Reports/Pulse Opinion Research,T,49.0,51.0,43.589808,52.35076
172,77939,All polls,1004,a,2.1301909,A+,False,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/04/23/National-Politics/Polling/question_18611.xml?uuid=DjWvRifZEeeSjjYkU5Bg6A,2017-04-23,2017-04-17,2017-04-20,ABC News/The Washington Post,,42.0,53.0,42.76792,51.638009
173,77940,All polls,900,a,1.4076767000000001,A-,False,http://msnbcmedia.msn.com/i/TODAY/z_Creative/NBCWSJ_April_Poll.pdf,2017-04-23,2017-04-17,2017-04-20,NBC News/The Wall Street Journal,,40.0,54.0,39.221925,54.911176
174,80275,All polls,3039,a,1.2258478,B/C,False,http://www.latimes.com/politics/la-na-pol-trump-100-day-20170426-story.html,2018-01-19,2017-04-12,2017-04-25,USC Dornsife/Los Angeles Times,,39.0,47.0,41.341877,46.661656
175,77936,All polls,1500,a,0.57380197,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-21,2017-04-18,2017-04-20,Gallup,T,43.0,51.0,43.758978,49.571502
176,77932,All polls,1100,a,1.3950065,B,False,http://americanresearchgroup.com/economy/,2017-04-21,2017-04-17,2017-04-20,American Research Group,,39.0,56.0,41.156749,53.194225
177,77971,All polls,1171,a,1.7688883,,False,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking%20Poll-Late-April-2017-The-Future-of-the-ACA-and-Health-Care-and-the-Budget,2017-04-26,2017-04-17,2017-04-23,Kaiser Family Foundation,,45.0,50.0,45.776324,48.337846
178,77952,All polls,1665,rv,1.1780382999999999,C,False,https://www.scribd.com/document/346304070/National-April-20-2017#from_embed,2017-04-25,2017-04-19,2017-04-20,Gravis Marketing,,42.0,49.0,40.908646,49.90547
179,77942,All polls,1500,a,0.48816839999999906,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-24,2017-04-21,2017-04-23,Gallup,T,40.0,54.0,40.758978,52.571502
180,79633,All polls,1000,lv,0.80509329,C/D,False,http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,2017-11-16,2017-04-20,2017-04-24,McLaughlin & Associates,,49.0,46.0,45.179561,47.525696
181,77972,All polls,2032,rv,0.50822291,B/C,False,https://morningconsult.com/2017/04/26/trumps-border-wall-lowest-priority-funding-talks-voters-say/,2017-04-26,2017-04-20,2017-04-24,Morning Consult,,51.0,45.0,50.132344,45.905957
182,77959,All polls,2182,a,0.5792228700000001,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-04-26,2017-04-20,2017-04-24,Ipsos,T,39.7,53.9,40.725229,52.563094
183,77973,All polls,1214,a,2.0055187,A,False,https://www.scribd.com/document/346403451/Toplines-100-Days-Approval?secret_password=VtHV9pgFYdF4UdtvTKke,2017-04-26,2017-04-21,2017-04-24,CBS News,,41.0,53.0,42.320516,52.409907
184,77982,All polls,15235,a,0.25405209,D-,False,https://drive.google.com/file/d/0BztOs71zt1Wpd2h2LXN1Nzk4ZUU/view,2017-04-28,2017-04-21,2017-04-27,SurveyMonkey,,46.0,52.0,43.483824,51.139324
185,77974,All polls,1009,rv,1.7137786,A-,False,http://www.foxnews.com/politics/slideshow/2017/04/26/fox-news-poll-president-trumps-first-100-days.html,2017-04-26,2017-04-23,2017-04-25,Fox News,,45.0,48.0,43.073573,48.499204
186,77957,All polls,1500,lv,0.41319279999999997,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-04-26,2017-04-23,2017-04-25,Rasmussen Reports/Pulse Opinion Research,T,46.0,54.0,40.589808,55.35076
187,77976,All polls,1009,a,1.5563683,B+,False,http://i2.cdn.turner.com/cnn/2017/images/04/26/rel5a.-.trump.at.100.days[10].pdf,2017-04-27,2017-04-22,2017-04-25,CNN/Opinion Research Corp.,,44.0,54.0,43.701467,52.493226
188,77955,All polls,1500,a,0.79815175,B,False,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vndekayz1x/econTabReport.pdf,2017-04-26,2017-04-23,2017-04-25,YouGov,,42.0,49.0,42.852674,51.092018
189,77977,All polls,1500,a,0.48814459,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-27,2017-04-24,2017-04-26,Gallup,T,40.0,55.0,40.758978,53.571502
190,77979,All polls,1051,a,0.52691053,,False,https://icitizen.com/insights/trump-job-approval-april-24-27-2017/,2017-04-28,2017-04-24,2017-04-27,icitizen,,32.0,68.0,33.798275,62.075233
191,78003,All polls,2315,a,0.61676528,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-05-03,2017-04-25,2017-04-29,Ipsos,T,42.6,51.6,43.625229,50.263094
192,77987,All polls,1500,lv,0.31709559,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-05-01,2017-04-26,2017-04-30,Rasmussen Reports/Pulse Opinion Research,T,47.0,53.0,41.589808,54.35076
193,77986,All polls,1500,a,0.48840154,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-04-30,2017-04-27,2017-04-29,Gallup,T,42.0,53.0,42.758978,51.571502
194,78014,All polls,1998,rv,0.42438786,B/C,False,https://morningconsult.com/2017/05/03/people-split-states-treat-sickest-americans/,2017-05-03,2017-04-27,2017-04-30,Morning Consult,,48.0,45.0,47.132344,45.905957
195,78018,All polls,876,lv,0.94636319,C+,False,https://zogbyanalytics.com/news/773-the-zogby-poll-trump-overall-approval-down-but-up-among-hispanics,2017-05-04,2017-04-28,2017-04-29,Zogby Analytics,,44.0,50.0,41.043652,51.661229
196,78037,All polls,904,a,1.6354612,A/B,False,,2017-05-09,2017-04-28,2017-05-04,IBD/TIPP,,39.0,54.0,40.5486,53.42074
197,78013,All polls,1500,a,0.79815175,B,False,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eh981oefng/econToplines.pdf,2017-05-03,2017-04-29,2017-05-02,YouGov,,43.0,47.0,43.852674,49.092018
198,78030,All polls,17300,a,0.30387339,D-,False,https://drive.google.com/file/d/0B83Vpfes67zfeGZWRklVZ3ZtLWM/view,2017-05-06,2017-04-28,2017-05-04,SurveyMonkey,,45.0,52.0,42.483824,51.139324
199,78016,All polls,1500,a,0.49129384000000004,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-05-03,2017-04-30,2017-05-02,Gallup,T,42.0,52.0,42.758978,50.571502
200,78017,All polls,1500,lv,0.46169539000000004,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-05-04,2017-05-01,2017-05-03,Rasmussen Reports/Pulse Opinion Research,T,48.0,52.0,42.589808,53.35076
201,78024,All polls,1891,a,0.58594633,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-05-05,2017-04-30,2017-05-04,Ipsos,T,43.2,51.7,44.225229,50.363094
202,78036,All polls,1500,a,0.40527103000000003,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-05-09,2017-05-03,2017-05-05,Gallup,T,40.0,54.0,40.758978,52.571502
203,78053,All polls,1996,rv,0.29098483,B/C,False,https://morningconsult.com/2017/05/10/obamacare-support-gop-alternative-poll-finds/,2017-05-10,2017-05-04,2017-05-06,Morning Consult,,44.0,48.0,43.132344,48.905957
204,78038,All polls,1500,lv,0.41389485000000004,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-05-09,2017-05-04,2017-05-08,Rasmussen Reports/Pulse Opinion Research,T,46.0,54.0,40.589808,55.35076
205,78069,All polls,1832,a,0.53770714,B-,False,http://polling.reuters.com/#poll/CP3_2/,2017-05-14,2017-05-05,2017-05-09,Ipsos,T,42.5,51.9,43.525229,50.563094
206,78057,All polls,1078,rv,1.3707924999999999,B+,False,https://poll.qu.edu/national/release-detail?ReleaseID=2456,2017-05-10,2017-05-04,2017-05-09,Quinnipiac University,,36.0,58.0,37.608102,56.795748
207,78039,All polls,1500,a,0.48253794,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-05-09,2017-05-06,2017-05-08,Gallup,T,40.0,53.0,40.758978,51.571502
208,78054,All polls,1500,a,0.80121021,B,False,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7gtsiw6kbg/econToplines.pdf,2017-05-10,2017-05-06,2017-05-09,YouGov,,41.0,51.0,41.852674,53.092018
209,78062,All polls,10468,a,0.22251936,D-,False,https://drive.google.com/file/d/0B83Vpfes67zfdF9UV2ExYWpMMkU/view,2017-05-12,2017-05-05,2017-05-11,SurveyMonkey,,43.0,55.0,40.483824,54.139324
210,78061,All polls,1500,lv,0.36513175000000003,C+,False,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-05-12,2017-05-09,2017-05-11,Rasmussen Reports/Pulse Opinion Research,T,45.0,55.0,39.589808,56.35076
211,78060,All polls,1731,rv,0.19589335,B/C,False,https://morningconsult.com/2017/05/11/partisanship-strong-factor-voters-stance-comey-firing/,2017-05-12,2017-05-09,2017-05-11,Morning Consult,,45.0,47.0,44.132344,47.905957
212,78064,All polls,1500,a,0.47948061000000003,B,False,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-05-12,2017-05-09,2017-05-11,Gallup,T,41.0,54.0,41.758978,52.571502
